13,2.286398394,2.286398394,2.286398394
111,2.295656551,2.294060893,2.294060893
225,2.286398394,2.442640962,2.286398394
18,10.13735025,10.15203409,10.17507438
477,2.286398394,2.286398394,2.286398394
3948,2.286398394,2.302210538,2.302210538
3990,2.286398394,2.286398394,2.286398394
9942,2.750421895,2.304355423,2.300799156
9942,2.995516763,2.364083816,2.364083816
374907,2.685776641,2.286398394,2.286398394
43,2.286398394,2.286398394,2.286398394
43,2.286398394,2.286398394,2.286398394
107,2.306847352,2.289979516,2.346063724
126,2.286398394,2.286398394,2.286398394
212,2.286398394,2.286398394,2.286398394
222,5.812050249,6.543341829,6.407935402
314,2.30462885,2.30462885,2.286398394
443,2.286398394,2.286398394,2.286398394
478,2.340560746,2.340560746,2.82439578
534,3.551620308,2.600070255,3.295871982
761,2.286398394,2.286398394,2.286398394
954,3.853999751,4.35659861,4.231966597
1036,2.286398394,2.286398394,2.286398394
1160,2.57949827,2.314909065,2.319722898
1543,2.286398394,2.286398394,2.286398394
1576,2.286398394,2.286398394,2.286398394
1588,2.286398394,2.286398394,2.286398394
1607,2.286398394,2.286398394,2.286398394
2583,2.286398394,2.286398394,2.286398394
2877,2.286398394,2.286398394,2.286398394
2974,2.432987043,2.286398394,2.537013367
2977,2.286398394,2.286398394,2.286398394
3034,2.286398394,2.286398394,2.286398394
3242,2.286398394,2.288516478,2.286398394
3291,2.286398394,2.286398394,2.296017435
3706,2.286398394,2.286398394,2.286398394
4051,2.286398394,2.286398394,2.286398394
4143,2.286398394,2.286398394,2.286398394
5136,2.286398394,2.286398394,2.286398394
5136,2.286398394,2.286398394,2.286398394
5136,2.286398394,2.286398394,2.286398394
5137,2.286398394,2.286398394,2.286398394
5137,2.286398394,2.286398394,2.286398394
5137,2.294755449,2.286398394,2.286398394
5138,2.286398394,2.286398394,2.286398394
5139,2.286398394,2.286398394,2.286398394
5140,2.286398394,2.313687847,2.291592359
5148,2.317962157,2.323885453,2.323885453
5320,2.30371202,2.30371202,2.30371202
5330,2.286398394,2.286398394,2.286398394
5837,2.286398394,2.286398394,2.286398394
6507,2.451930886,2.46189854,2.529239557
6511,2.286398394,2.286398394,2.286398394
6565,2.286398394,2.286398394,2.286398394
6570,2.286398394,2.286398394,2.286398394
6572,2.286398394,2.286398394,2.286398394
6578,2.326979865,2.293359201,2.287262344
6649,5.95113881,6.056642835,5.790873723
6916,2.286398394,2.286398394,2.286398394
7054,2.286398394,2.286398394,2.299285905
8309,7.10324299,7.152730567,7.005581056
8399,2.356110509,2.356110509,2.356110509
8424,2.286398394,2.286398394,2.286398394
8528,3.013638004,2.348212982,2.579560801
8529,2.286398394,2.286398394,2.286398394
8534,2.286398394,2.302395708,2.286398394
8613,5.131100158,4.52556294,3.819259994
8613,5.49187517,5.614615497,3.650296752
8613,5.124037942,5.124900111,4.551026643
9162,2.286398394,2.286398394,2.286398394
9227,2.286398394,2.286398394,2.286398394
9420,2.309923584,2.289295385,2.291415964
9468,2.286398394,2.286398394,2.286398394
9498,2.435523903,2.49043651,2.349712768
9498,2.342611164,2.837878873,2.426560198
10157,3.61824569,3.593965365,3.620974675
10157,2.286453834,2.293414404,2.286453834
10331,2.304649122,2.304649122,2.377941994
10568,2.286398394,2.286398394,2.286398394
10599,2.848662145,2.489389324,2.401444257
27087,2.286398394,2.286398394,2.286398394
27124,3.101181921,2.962590967,2.953533827
50940,2.286398394,2.304682455,2.286398394
55808,2.286398394,2.286398394,2.286398394
56301,2.286398394,2.286398394,2.286398394
56548,2.788190276,2.94569548,2.535225106
64849,3.202970251,4.160375458,4.020930567
80704,2.304394629,2.304394629,2.356797539
83733,2.439528531,2.668086076,3.65035458
89874,2.326023973,2.358746508,2.286398394
115111,2.286398394,2.286398394,2.286398394
166012,2.286398394,2.286398394,2.286398394
196883,2.286398394,2.286398394,2.286398394
200010,2.286398394,2.286398394,2.286398394
222537,2.304450959,2.304450959,2.304450959
245972,2.286398394,2.286398394,2.441246978
245972,2.286398394,2.286398394,2.286398394
245972,2.286398394,2.286398394,2.286398394
266722,2.673599715,2.703267402,3.353611723
337876,2.304549575,2.304549575,2.304549575
55,2.286398394,2.286398394,2.286398394
2326,2.286398394,2.286398394,2.286398394
2328,2.286398394,2.286398394,2.286398394
2329,3.117744365,2.754488664,2.521145778
2330,5.532737392,5.210667308,5.536634917
23205,2.286398394,2.286398394,2.286398394
25830,2.286398394,2.286398394,2.286398394
126410,2.286398394,2.286398394,2.286398394
196951,2.610826139,2.286398394,2.286398394
199974,2.286398394,2.286398394,2.337544135
260293,8.271809248,7.91668527,8.115800347
5293,2.286398394,2.903837611,2.286398394
5321,2.346619554,2.499744626,2.506491109
9388,2.286398394,2.286398394,2.286398394
30815,2.420126105,2.400423885,2.479145367
2053,6.269589739,6.444119976,6.374297242
4139,2.430214552,2.414483441,2.443018883
8372,2.545782555,2.545782555,2.545782555
9365,2.286398394,2.286398394,2.286398394
9856,2.286398394,2.286398394,2.286398394
29785,3.240629694,2.641222744,2.356833998
29953,2.286822244,2.286822244,2.286822244
51296,2.286485639,2.79682178,2.286485639
54578,2.286398394,2.286398394,2.286398394
54898,2.379134193,2.37353965,2.666177054
56603,2.286398394,2.286398394,2.286398394
57393,3.187973387,3.786997937,3.017733348
57834,2.286398394,2.286398394,2.286398394
113278,4.365250461,4.493960184,4.179240643
122970,10.0703393,10.03812276,9.734850825
125061,2.56753876,3.23903806,3.18303706
132158,2.576799144,2.459773386,2.425519326
157570,2.34128096,2.34128096,2.34128096
196743,3.043249986,2.558923967,2.578092132
246,2.992125906,3.998346087,2.498398191
410,2.527396088,2.527396088,2.527396088
978,2.286398394,2.286398394,2.286398394
1571,2.301673435,2.335154533,2.301673435
1593,2.458290574,2.502767632,2.457792763
1594,3.158897558,2.432846606,2.508184662
1890,2.483038783,2.483038783,2.336482384
2134,2.39967486,2.398487167,2.405303153
2523,2.905105065,2.857622595,2.701491408
3292,7.931556046,8.476994296,8.440701163
4248,2.493344588,2.419176407,2.418631787
5145,2.356274204,2.289127974,2.289127974
5152,2.343190079,2.308326977,2.343190079
5158,2.303574167,2.338088254,2.293266996
5169,2.562060411,4.392417855,2.512221235
5244,2.576511213,2.28678007,2.287956105
5625,3.873072034,5.175696785,3.749438847
6506,3.104502969,3.092584262,2.322884612
6519,2.286426027,2.418588362,2.286426027
6536,3.603511348,2.910641573,3.416826022
6540,2.313004182,2.313004182,2.313004182
6549,3.482712293,3.577201605,5.619796136
6580,2.305919369,2.30884825,2.30884825
6785,4.869819869,4.538004728,4.201489928
6999,2.286398394,2.286398394,2.286398394
8639,2.373082395,2.33747956,2.521614186
8972,2.286891008,2.286891008,2.286891008
9056,2.286398394,2.297325445,2.297325445
26301,2.298166581,2.298166581,2.298166581
28234,2.30485373,2.30485373,2.30485373
50614,2.292316344,2.292316344,3.054829682
51302,3.643500464,2.822133408,2.809652958
53630,2.296629497,2.296629497,2.296629497
53947,2.450051202,2.450051202,2.450051202
54490,2.286398394,2.286398394,2.286398394
92745,2.458019274,2.556104079,2.556104079
135152,2.931307,2.323592664,2.323592664
137872,5.243722855,5.43738181,5.807143609
162417,2.345535713,2.345535713,2.345535713
1608,2.286398394,2.286398394,2.286398394
19,5.295217474,5.364846818,3.703443556
26,2.286398394,2.286398394,2.286398394
100,4.693705821,3.551521566,4.650110662
125,2.286398394,2.286398394,2.286398394
125,2.286398394,2.286398394,2.286398394
130,2.286398394,2.286398394,2.311755641
130,2.286398394,2.286398394,2.286398394
131,2.286398394,2.301507526,2.286398394
216,2.286398394,2.286398394,2.286398394
217,9.18217271,9.292824029,9.259858245
220,2.816103332,3.751197791,2.639127142
239,2.286398394,2.286398394,2.286398394
240,2.286398394,2.286398394,2.286398394
249,2.2981058,2.296963117,2.296963117
249,2.286398394,2.307487122,2.286398394
250,2.286398394,2.286398394,2.286398394
270,2.286398394,2.286398394,2.310816327
272,2.493061041,2.570435891,2.493061041
316,2.290886849,2.304965531,2.286398394
316,2.361369673,2.361369673,2.361369673
412,5.253476353,5.155773185,5.550851776
482,2.286398394,2.286398394,2.286398394
491,2.287725476,2.287725476,2.407046484
491,2.286398394,2.286398394,2.286398394
525,2.286398394,2.286398394,2.286398394
570,2.455552994,2.455552994,2.455552994
760,2.286398394,2.286398394,2.286398394
762,2.286398394,2.286398394,2.286398394
762,2.767779887,2.768575243,2.679530693
771,9.849585671,9.605837379,9.877880402
771,10.25179756,10.50531604,10.33947176
771,11.33630494,11.17314943,11.19538047
952,2.286398394,2.286398394,2.286398394
956,5.144038268,4.513214753,2.527148826
957,3.320976459,4.649620565,3.598395587
1109,2.286398394,2.286398394,2.286398394
1559,2.286398394,2.286398394,2.286398394
1559,2.286398394,2.286398394,2.286398394
1562,2.286398394,2.286398394,2.286398394
1562,2.286398394,2.286398394,2.286398394
1572,2.286398394,2.286398394,2.286398394
1591,2.286398394,2.286398394,2.286398394
1644,2.286398394,2.286398394,2.286398394
1644,2.286398394,2.286398394,2.514564914
1757,2.707865817,2.707865817,2.707865817
1757,2.286398394,2.309785288,2.286398394
1787,4.116189554,4.019554273,4.009871338
1789,4.613277996,5.311700402,4.874626942
1806,2.286398394,2.379111163,2.286975952
1809,2.286398394,2.286398394,2.286398394
1809,2.368239814,2.286398394,2.317341336
1962,7.910969549,7.516012629,7.902807607
2182,2.286398394,2.286398394,2.286398394
2203,7.569362059,7.868714713,7.415931131
2348,9.394679033,9.778051441,9.372607893
2571,2.74334933,2.489520698,2.632634774
2618,5.319834803,4.881462753,4.729239059
2628,5.197745265,6.122846321,5.185417533
2628,5.529534971,4.24814662,4.745451471
2687,2.286398394,2.286398394,2.286398394
2710,4.563187955,5.298406262,5.105460924
2710,5.403967399,5.626548392,5.327699757
2710,5.479367596,4.867434052,4.942531242
2713,3.903837102,4.121678501,3.848165334
2731,3.559654052,3.596997808,3.969676624
2747,2.58377717,2.338606605,2.286398394
2766,2.31276348,2.31276348,2.31276348
2819,2.286398394,2.286398394,2.286398394
2819,2.28901379,2.366707082,2.28901379
2820,7.073505043,7.012863405,6.931660471
2820,3.241167044,2.983653061,3.655092451
2982,2.303846718,2.321165016,2.292619059
2982,2.286398394,2.286398394,2.288122456
2982,2.286398394,2.286398394,2.286398394
2983,2.392698173,2.286398394,2.392698173
